location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
Asia,2021-06-13,53522477,139580,154956.143,743919,5050,4774.286,11535.396,30.083,33.397,160.333,1.088,1.029,,,,,,,,no information,1382058428,971581493,343390599,22245737,23922497,29.79,20.94,7.4,5156,,4639847425,,,,,,,,,,,,,
Asia,2021-06-14,53653522,131045,152511,747852,3933,4866.143,11563.639,28.243,32.87,161.18,0.848,1.049,,,,,,,,no information,1402118624,978121928,345339452,20060196,23527116,30.22,21.08,7.44,5071,,4639847425,,,,,,,,,,,,,
Asia,2021-06-15,53789195,135673,149132.714,751538,3686,4894.714,11592.88,29.241,32.142,161.975,0.794,1.055,,,,,,,,no information,1430810422,985281027,347607530,28691798,24227778,30.84,21.24,7.49,5222,,4639847425,,,,,,,,,,,,,
Asia,2021-06-16,53929268,140073,145306.714,755000,3462,4898,11623.069,30.189,31.317,162.721,0.746,1.056,,,,,,,,no information,1461503167,993149213,349684984,30692745,25129730,31.5,21.4,7.54,5416,,4639847425,,,,,,,,,,,,,
Asia,2021-06-17,54072248,142980,142095.714,757906,2906,4095.429,11653.885,30.816,30.625,163.347,0.626,0.883,,,,,,,,no information,1493420315,1001137501,351400316,31917148,25638247,32.19,21.58,7.57,5526,,4639847425,,,,,,,,,,,,,
Asia,2021-06-18,54209217,136969,139024.286,760730,2824,3747.286,11683.405,29.52,29.963,163.956,0.609,0.808,,,,,,,,no information,1524238625,1007288834,352595520,30818310,26499880,32.85,21.71,7.6,5711,,4639847425,,,,,,,,,,,,,
Asia,2021-06-19,54332668,123451,135681.571,763319,2589,3492.857,11710.012,26.607,29.243,164.514,0.558,0.753,,,,,,,,no information,1551525145,1012983011,353769250,27286520,27387493,33.44,21.83,7.62,5903,,4639847425,,,,,,,,,,,,,
Asia,2021-06-20,54462056,129388,134225.571,765953,2634,3147.714,11737.898,27.886,28.929,165.082,0.568,0.678,,,,,,,,no information,1582430504,1021363194,356057942,30905359,28624582,34.11,22.01,7.67,6169,,4639847425,,,,,,,,,,,,,
Asia,2021-06-21,54586521,124465,133285.571,768538,2585,2955.143,11764.723,26.825,28.726,165.639,0.557,0.637,,,,,,,,no information,1617022631,1033387011,358482812,34592127,30700572,34.85,22.27,7.73,6617,,4639847425,,,,,,,,,,,,,
Asia,2021-06-22,54717699,131178,132643.429,771120,2582,2797.429,11792.995,28.272,28.588,166.195,0.556,0.603,,,,,,,,no information,1650297367,1042434919,360561538,33274736,31355278,35.57,22.47,7.77,6758,,4639847425,,,,,,,,,,,,,
Asia,2021-06-23,54856975,139276,132529.571,773779,2659,2682.714,11823.013,30.017,28.563,166.768,0.573,0.578,,,,,,,,no information,1682537124,1048727579,362234134,32239757,31576280,36.26,22.6,7.81,6805,,4639847425,,,,,,,,,,,,,
Asia,2021-06-24,54999790,142815,132506,776398,2619,2641.714,11853.793,30.78,28.558,167.333,0.564,0.569,,,,,,,,no information,1718561579,1057784716,364260344,36024455,32163038,37.04,22.8,7.85,6932,,4639847425,,,,,,,,,,,,,
Asia,2021-06-25,55135666,135876,132349.857,778882,2484,2593.143,11883.077,29.285,28.525,167.868,0.535,0.559,,,,,,,,no information,1752228537,1065923735,365832712,33666958,32569987,37.76,22.97,7.88,7020,,4639847425,,,,,,,,,,,,,
Chad,2021-06-10,4942,0,1,174,0,0.143,300.867,0,0.061,10.593,0,0.009,0.66,,,,,,,no information,5324,5324,,,,0.03,0.03,,,25,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,,,,54.24,0.398
Chad,2021-06-23,4951,3,1.143,174,0,0,301.415,0.183,0.07,10.593,0,0,,,,,,,,no information,8981,8981,,,281,0.05,0.05,,17,,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,,,,54.24,0.398
Europe,2020-12-13,19961658,169487,200597.714,458851,3108,4764.714,26662.467,226.381,267.935,612.88,4.151,6.364,,,,,,,,no information,86465,86465,,86465,12352,0.01,0.01,,16,,748680069,,,,,,,,,,,,,
Europe,2020-12-14,20120493,158835,201580.571,462934,4083,4780.857,26874.621,212.153,269.248,618.334,5.454,6.386,,,,,,,,no information,86465,86465,,0,12352,0.01,0.01,,16,,748680069,,,,,,,,,,,,,
Europe,2020-12-15,20333988,213495,203654,469241,6307,4903,27159.783,285.162,272.017,626.758,8.424,6.549,,,,,,,,no information,114965,114965,,28500,16424,0.02,0.02,,22,,748680069,,,,,,,,,,,,,
Europe,2020-12-16,20575610,241622,207794.857,475191,5950,5000.143,27482.513,322.731,277.548,634.705,7.947,6.679,,,,,,,,no information,114965,114965,,0,16424,0.02,0.02,,22,,748680069,,,,,,,,,,,,,
Europe,2020-12-17,20830009,254399,210129.286,480649,5458,4998.429,27822.31,339.797,280.666,641.995,7.29,6.676,,,,,,,,no information,114966,114966,,1,16424,0.02,0.02,,22,,748680069,,,,,,,,,,,,,
Europe,2020-12-18,21074550,244541,212044.714,486362,5713,4998.429,28148.94,326.63,283.225,649.626,7.631,6.676,,,,,,,,no information,114967,114967,,1,16424,0.02,0.02,,22,,748680069,,,,,,,,,,,,,
Europe,2020-12-19,21276787,202237,212088,490691,4329,4992.571,28419.064,270.125,283.283,655.408,5.782,6.668,,,,,,,,no information,114968,114968,,1,16424,0.02,0.02,,22,,748680069,,,,,,,,,,,,,
Europe,2020-12-20,21446758,169971,212157.143,493675,2984,4974.857,28646.092,227.028,283.375,659.394,3.986,6.645,,,,,,,,no information,703789,703789,,588821,88189,0.09,0.09,,118,,748680069,,,,,,,,,,,,,
Europe,2020-12-21,21633835,187077,216191.714,497836,4161,4986,28895.968,249.876,288.764,664.952,5.558,6.66,,,,,,,,no information,703790,703790,,1,88189,0.09,0.09,,118,,748680069,,,,,,,,,,,,,
Europe,2020-12-22,21870353,236518,219480.714,503983,6147,4963.143,29211.881,315.913,293.157,673.162,8.21,6.629,,,,,,,,no information,727297,727297,,23507,87476,0.1,0.1,,117,,748680069,,,,,,,,,,,,,
Europe,2020-12-23,22118363,248010,220393.286,509691,5708,4928.571,29543.144,331.263,294.376,680.786,7.624,6.583,,,,,,,,no information,727300,727300,,3,87476,0.1,0.1,,117,,748680069,,,,,,,,,,,,,
Europe,2020-12-24,22368230,249867,219745.857,514231,4540,4797.429,29876.887,333.743,293.511,686.85,6.064,6.408,,,,,,,,no information,727307,727307,,7,87477,0.1,0.1,,117,,748680069,,,,,,,,,,,,,
Europe,2020-12-25,22548749,180519,210599.857,517742,3511,4482.857,30118.004,241.116,281.295,691.54,4.69,5.988,,,,,,,,no information,727307,727307,,0,87477,0.1,0.1,,117,,748680069,,,,,,,,,,,,,
Europe,2020-12-26,22688499,139750,201673.143,520501,2759,4258.571,30304.665,186.662,269.372,695.225,3.685,5.688,,,,,,,,no information,727308,727308,,1,87477,0.1,0.1,,117,,748680069,,,,,,,,,,,,,
Europe,2020-12-27,22823909,135410,196735.857,523334,2833,4237,30485.53,180.865,262.777,699.009,3.784,5.659,,,,,,,,no information,1112896,1112879,17,385588,58444,0.15,0.15,0,78,,748680069,,,,,,,,,,,,,
Europe,2020-12-28,22996534,172625,194671.286,527529,4195,4241.857,30716.103,230.572,260.019,704.612,5.603,5.666,,,,,,,,no information,1151459,1150309,56,38563,63953,0.15,0.15,0,85,,748680069,,,,,,,,,,,,,
Europe,2020-12-29,23241193,244659,195834.286,533935,6406,4278.857,31042.89,326.787,261.573,713.168,8.556,5.715,,,,,,,,no information,1242769,1240896,789,91310,73639,0.17,0.17,0,98,,748680069,,,,,,,,,,,,,
Europe,2020-12-30,23537199,296006,202690.857,540327,6392,4376.571,31438.26,395.37,270.731,721.706,8.538,5.846,,,,,,,,no information,1390562,1388561,926,147793,94752,0.19,0.19,0,127,,748680069,,,,,,,,,,,,,
Europe,2020-12-31,23807147,269948,205559.571,545487,5160,4465.143,31798.826,360.565,274.563,728.598,6.892,5.964,,,,,,,,no information,1498555,1492837,1076,107993,110178,0.2,0.2,0,147,,748680069,,,,,,,,,,,,,
Europe,2021-01-01,24016702,209555,209707.571,549256,3769,4502,32078.725,279.899,280.103,733.632,5.034,6.013,,,,,,,,no information,1539907,1534178,1087,41352,116086,0.21,0.2,0,155,,748680069,,,,,,,,,,,,,
Europe,2021-01-02,24176193,159491,212527.714,552052,2796,4507.286,32291.755,213.03,283.87,737.367,3.735,6.02,,,,,,,,no information,2389354,2383340,1385,849447,237435,0.32,0.32,0,317,,748680069,,,,,,,,,,,,,
Europe,2021-01-03,24344235,168042,217189.429,554966,2914,4518.857,32516.206,224.451,290.096,741.259,3.892,6.036,,,,,,,,no information,2848940,2842919,1392,459586,248006,0.38,0.38,0,331,,748680069,,,,,,,,,,,,,
Europe,2021-01-04,24547999,203764,221637.857,559294,4328,4537.857,32788.37,272.164,296.038,747.04,5.781,6.061,,,,,,,,no information,3121874,3111762,1448,272934,281488,0.42,0.42,0,376,,748680069,,,,,,,,,,,,,
Europe,2021-01-05,24823690,275691,226071,565893,6599,4565.429,33156.606,368.236,301.959,755.854,8.814,6.098,,,,,,,,no information,3433347,3421364,1495,311473,312940,0.46,0.46,0,418,,748680069,,,,,,,,,,,,,
Europe,2021-01-06,25093282,269592,222297.571,571435,5542,4444,33516.696,360.09,296.919,763.257,7.402,5.936,,,,,,,,no information,3690543,3678550,1528,257196,328569,0.49,0.49,0,439,,748680069,,,,,,,,,,,,,
Europe,2021-01-07,25414037,320755,229555.714,577059,5624,4510.286,33945.123,428.427,306.614,770.768,7.512,6.024,,,,,,,,no information,4081997,4055971,1550,391454,369063,0.55,0.54,0,493,,748680069,,,,,,,,,,,,,
Europe,2021-01-08,25688883,274846,238883,583184,6125,4846.857,34312.23,367.107,319.072,778.95,8.181,6.474,,,,,,,,no information,4461197,4431856,1919,379200,417327,0.6,0.59,0,557,,748680069,,,,,,,,,,,,,
Europe,2021-01-09,25916600,227717,248629.571,587511,4327,5065.571,34616.388,304.158,332.091,784.729,5.78,6.766,,,,,,,,no information,4654551,4625160,1979,193354,323600,0.62,0.62,0,432,,748680069,,,,,,,,,,,,,
Europe,2021-01-10,26099534,182934,250757,590645,3134,5097,34860.73,244.342,334.932,788.915,4.186,6.808,,,,,,,,no information,6173403,5727905,393400,1518852,474923,0.82,0.77,0.05,634,,748680069,,,,,,,,,,,,,
Europe,2021-01-11,26312305,212771,252043.714,594923,4278,5089.857,35144.925,284.195,336.651,794.629,5.714,6.798,,,,,,,,no information,6777762,6308378,414248,604359,522270,0.91,0.84,0.06,698,,748680069,,,,,,,,,,,,,
Europe,2021-01-12,26549502,237197,246544.571,601639,6716,5106.571,35461.745,316.82,329.306,803.6,8.97,6.821,,,,,,,,no information,7465501,6976568,430397,687739,576022,1,0.93,0.06,769,,748680069,,,,,,,,,,,,,
Europe,2021-01-13,26812318,262816,245576.571,608285,6646,5264.286,35812.785,351.039,328.013,812.477,8.877,7.031,,,,,,,,no information,8557144,8015351,440463,1091643,695229,1.14,1.07,0.06,929,,748680069,,,,,,,,,,,,,
Europe,2021-01-14,27069554,257236,236502.429,614342,6057,5326.143,36156.371,343.586,315.893,820.567,8.09,7.114,,,,,,,,no information,9419504,8862358,445920,862360,762501,1.26,1.18,0.06,1018,,748680069,,,,,,,,,,,,,
Europe,2021-01-15,27315410,245856,232361,620011,5669,5261,36484.756,328.386,310.361,828.139,7.572,7.027,,,,,,,,no information,10288624,9716197,451109,869120,832490,1.37,1.3,0.06,1112,,748680069,,,,,,,,,,,,,
Europe,2021-01-16,27500614,185204,226287.714,624955,4944,5349.143,36732.131,247.374,302.249,834.742,6.604,7.145,,,,,,,,no information,10802396,10226222,454866,513772,878264,1.44,1.37,0.06,1173,,748680069,,,,,,,,,,,,,
Europe,2021-01-17,27656535,155921,222428.714,628176,3221,5361.571,36940.392,208.261,297.094,839.045,4.302,7.161,,,,,,,,no information,11279151,10657678,483468,476755,729393,1.51,1.42,0.06,974,,748680069,,,,,,,,,,,,,
Europe,2021-01-18,27865855,209320,221935.714,632054,3878,5304.429,37219.977,279.585,296.436,844.224,5.18,7.085,,,,,,,,no information,12101749,11423227,527136,822598,760570,1.62,1.53,0.07,1016,,748680069,,,,,,,,,,,,,
Europe,2021-01-19,28068453,202598,216993,639608,7554,5424.143,37490.584,270.607,289.834,854.314,10.09,7.245,,,,,,,,no information,13016395,12253510,610273,914646,792985,1.74,1.64,0.08,1059,,748680069,,,,,,,,,,,,,
Europe,2021-01-20,28316681,248228,214909,646769,7161,5497.714,37822.138,331.554,287.051,863.879,9.565,7.343,,,,,,,,no information,14040339,13130445,723170,1023944,783314,1.88,1.75,0.1,1046,,748680069,,,,,,,,,,,,,
Europe,2021-01-21,28541770,225089,210316.571,652867,6098,5503.571,38122.786,300.648,280.916,872.024,8.145,7.351,,,,,,,,no information,15136497,14072751,857249,1096158,816713,2.02,1.88,0.11,1091,,748680069,,,,,,,,,,,,,
Europe,2021-01-22,28771784,230014,208053.429,659110,6243,5585.571,38430.012,307.226,277.894,880.363,8.339,7.461,,,,,,,,no information,16194165,15016822,947183,1057668,843649,2.16,2.01,0.13,1127,,748680069,,,,,,,,,,,,,
Europe,2021-01-23,28941211,169427,205799.571,663574,4464,5517,38656.313,226.301,274.883,886.325,5.962,7.369,,,,,,,,no information,17013538,15736300,1046729,819373,887306,2.27,2.1,0.14,1185,,748680069,,,,,,,,,,,,,
Europe,2021-01-24,29080841,139630,203472.286,666718,3144,5506,38842.814,186.502,271.775,890.525,4.199,7.354,,,,,,,,no information,17933309,16343635,1141409,919771,950594,2.4,2.18,0.15,1270,,748680069,,,,,,,,,,,,,
Europe,2021-01-25,29275309,194468,201350.571,671312,4594,5608.286,39102.562,259.748,268.941,896.661,6.136,7.491,,,,,,,,no information,18775094,17051729,1364148,841785,953335,2.51,2.28,0.18,1273,,748680069,,,,,,,,,,,,,
Europe,2021-01-26,29454387,179078,197990.571,677861,6549,5464.714,39341.754,239.192,264.453,905.408,8.747,7.299,,,,,,,,no information,19798498,17771060,1633749,1023404,968872,2.64,2.37,0.22,1294,,748680069,,,,,,,,,,,,,
Europe,2021-01-27,29670798,216411,193445.286,684396,6535,5375.286,39630.811,289.057,258.382,914.137,8.729,7.18,,,,,,,,no information,20826932,18643580,1890224,1028434,969513,2.78,2.49,0.25,1295,,748680069,,,,,,,,,,,,,
Europe,2021-01-28,29881279,210481,191358.429,690817,6421,5421.429,39911.947,281.136,255.594,922.713,8.576,7.241,,,,,,,,no information,22014220,19465917,2213192,1187288,982532,2.94,2.6,0.3,1312,,748680069,,,,,,,,,,,,,
Europe,2021-01-29,30085277,203998,187641.857,696521,5704,5344.429,40184.424,272.477,250.63,930.332,7.619,7.138,,,,,,,,no information,23159172,20272455,2504724,1144952,995001,3.09,2.71,0.33,1329,,748680069,,,,,,,,,,,,,
Europe,2021-01-30,30241178,155901,185709.571,701309,4788,5390.714,40392.658,208.234,248.049,936.727,6.395,7.2,,,,,,,,no information,24137944,21071680,2750611,978772,1017772,3.22,2.81,0.37,1359,,748680069,,,,,,,,,,,,,
Europe,2021-01-31,30356871,115693,182290,703978,2669,5322.857,40547.187,154.529,243.482,940.292,3.565,7.11,,,,,,,,no information,25118960,21758741,3043761,981016,1026522,3.36,2.91,0.41,1371,,748680069,,,,,,,,,,,,,
Europe,2021-02-01,30527576,170705,178895.286,708475,4497,5309,40775.195,228.008,238.948,946.299,6.007,7.091,,,,,,,,no information,26035311,22331886,3389424,916351,1037174,3.48,2.98,0.45,1385,,748680069,,,,,,,,,,,,,
Europe,2021-02-02,30687061,159485,176096.286,715230,6755,5338.429,40988.217,213.022,235.209,955.321,9.023,7.13,,,,,,,,no information,27180458,23047296,3800392,1145147,1054566,3.63,3.08,0.51,1409,,748680069,,,,,,,,,,,,,
Europe,2021-02-03,30873377,186316,171797,721206,5976,5258.571,41237.076,248.859,229.467,963.303,7.982,7.024,,,,,,,,no information,28501906,23853814,4294553,1321448,1096425,3.81,3.19,0.57,1464,,748680069,,,,,,,,,,,,,
Europe,2021-02-04,31032694,159317,164487.857,726165,4959,5049.714,41449.873,212.797,219.704,969.927,6.624,6.745,,,,,,,,no information,29889965,24699194,4817763,1388059,1125106,3.99,3.3,0.64,1503,,748680069,,,,,,,,,,,,,
Europe,2021-02-05,31229538,196844,163465.857,732094,5929,5081.857,41712.795,262.921,218.339,977.846,7.919,6.788,,,,,,,,no information,31102252,25475825,5234819,1212287,1134726,4.15,3.4,0.7,1516,,748680069,,,,,,,,,,,,,
Europe,2021-02-06,31360260,130722,159868.857,735661,3567,4907.429,41887.398,174.603,213.534,982.611,4.764,6.555,,,,,,,,no information,32007692,26168378,5444864,905440,1124250,4.28,3.5,0.73,1502,,748680069,,,,,,,,,,,,,
Europe,2021-02-07,31469300,109040,158918.429,738044,2383,4866.571,42033.041,145.643,212.265,985.794,3.183,6.5,,,,,,,,no information,32916232,26781342,5738618,908540,1113896,4.4,3.58,0.77,1488,,748680069,,,,,,,,,,,,,
Europe,2021-02-08,31595272,125972,152528,741980,3936,4786.429,42201.3,168.259,203.729,991.051,5.257,6.393,,,,,,,,no information,33756008,27320797,6022337,839776,1102957,4.51,3.65,0.8,1473,,748680069,,,,,,,,,,,,,
Europe,2021-02-09,31724462,129190,148200.143,747974,5994,4677.714,42373.857,172.557,197.949,999.057,8.006,6.248,,,,,,,,no information,34912963,28064002,6412674,1156955,1104644,4.66,3.75,0.86,1475,,748680069,,,,,,,,,,,,,
Europe,2021-02-10,31880727,156265,143907.143,753208,5234,4571.714,42582.577,208.721,192.214,1006.048,6.991,6.106,,,,,,,,no information,36191402,28883922,6842806,1278439,1098499,4.83,3.86,0.91,1467,,748680069,,,,,,,,,,,,,
Europe,2021-02-11,32035579,154852,143269.286,757921,4713,4536.571,42789.411,206.833,191.362,1012.343,6.295,6.059,,,,,,,,no information,37748496,29895729,7360505,1557094,1122647,5.04,3.99,0.98,1500,,748680069,,,,,,,,,,,,,
Europe,2021-02-12,32183882,148303,136334.857,762637,4716,4363.286,42987.497,198.086,182.1,1018.642,6.299,5.828,,,,,,,,no information,39272788,30929379,7825897,1524292,1167219,5.25,4.13,1.05,1559,,748680069,,,,,,,,,,,,,
Europe,2021-02-13,32304952,121070,134956,765782,3145,4303,43149.208,161.711,180.259,1022.843,4.201,5.747,,,,,,,,no information,40195797,31647292,8024194,923009,1169729,5.37,4.23,1.07,1562,,748680069,,,,,,,,,,,,,
Europe,2021-02-14,32398908,93956,132801.143,767796,2014,4250.286,43274.703,125.496,177.38,1025.533,2.69,5.677,,,,,,,,no information,41272232,32798865,8483140,1076435,1193714,5.51,4.38,1.13,1594,,748680069,,,,,,,,,,,,,
Europe,2021-02-15,32500974,102066,129386,770809,3013,4118.429,43411.031,136.328,172.819,1029.557,4.024,5.501,,,,,,,,no information,42157425,33395967,8777132,885193,1200202,5.63,4.46,1.17,1603,,748680069,,,,,,,,,,,,,
Europe,2021-02-16,32624045,123071,128511.857,775517,4708,3934.714,43575.415,164.384,171.651,1035.846,6.288,5.256,,,,,,,,no information,43258242,34159897,9114037,1100817,1192183,5.78,4.56,1.22,1592,,748680069,,,,,,,,,,,,,
Europe,2021-02-17,32772052,148007,127332.143,780202,4685,3856.286,43773.106,197.691,170.076,1042.103,6.258,5.151,,,,,,,,no information,44698730,35176466,9537977,1440488,1215333,5.97,4.7,1.27,1623,,748680069,,,,,,,,,,,,,
Europe,2021-02-18,32926566,154514,127283.857,784089,3887,3738.286,43979.488,206.382,170.011,1047.295,5.192,4.993,,,,,,,,no information,46306410,36328124,9994006,1607680,1222559,6.19,4.85,1.33,1633,,748680069,,,,,,,,,,,,,
Europe,2021-02-19,33081632,155066,128250,788217,4128,3654.286,44186.607,207.119,171.301,1052.809,5.514,4.881,,,,,,,,no information,47579867,37246736,10347747,1273457,1186726,6.36,4.97,1.38,1585,,748680069,,,,,,,,,,,,,
Europe,2021-02-20,33210491,128859,129362.714,790838,2621,3579.429,44358.722,172.115,172.788,1056.31,3.501,4.781,,,,,,,,no information,48429738,37929348,10515019,849871,1176277,6.47,5.07,1.4,1571,,748680069,,,,,,,,,,,,,
Europe,2021-02-21,33322468,111977,131937.143,792674,1836,3554,44508.288,149.566,176.226,1058.762,2.452,4.747,,,,,,,,no information,49420462,38659622,10775470,990724,1164033,6.6,5.16,1.44,1555,,748680069,,,,,,,,,,,,,
Europe,2021-02-22,33425914,103446,132134.286,795531,2857,3531.714,44646.459,138.171,176.49,1062.578,3.816,4.717,,,,,,,,no information,50348268,39341520,11022337,927806,1170120,6.72,5.25,1.47,1563,,748680069,,,,,,,,,,,,,
Europe,2021-02-23,33560617,134703,133796,799677,4146,3451.429,44826.38,179.921,178.709,1068.116,5.538,4.61,,,,,,,,no information,51819281,40244859,11589262,1471013,1223006,6.92,5.38,1.55,1634,,748680069,,,,,,,,,,,,,
Europe,2021-02-24,33732579,171962,137218.143,803418,3741,3316.571,45056.067,229.687,183.28,1073.113,4.997,4.43,,,,,,,,no information,53557770,41572976,11999621,1738489,1265577,7.15,5.55,1.6,1690,,748680069,,,,,,,,,,,,,
Europe,2021-02-25,33902678,170099,139444.571,806567,3149,3211.143,45283.265,227.199,186.254,1077.319,4.206,4.289,,,,,,,,no information,55196436,42852982,12354912,1638666,1270004,7.37,5.72,1.65,1696,,748680069,,,,,,,,,,,,,
Europe,2021-02-26,34068209,165531,140939.571,810410,3843,3170.429,45504.362,221.097,188.251,1082.452,5.133,4.235,,,,,,,,no information,56985864,44220110,12777104,1789428,1343714,7.61,5.91,1.71,1795,,748680069,,,,,,,,,,,,,
Europe,2021-02-27,34213731,145522,143320,813018,2608,3168.571,45698.734,194.371,191.43,1085.935,3.483,4.232,,,,,,,,no information,58107022,45196144,12922240,1121158,1382469,7.76,6.04,1.73,1847,,748680069,,,,,,,,,,,,,
Europe,2021-02-28,34331959,118228,144213,814810,1792,3162.286,45856.649,157.915,192.623,1088.329,2.394,4.224,,,,,,,,no information,59401960,46220804,13192518,1294938,1425928,7.93,6.17,1.76,1905,,748680069,,,,,,,,,,,,,
Europe,2021-03-01,34433651,101692,143962.429,817560,2750,3147,45992.477,135.828,192.288,1092.002,3.673,4.203,,,,,,,,no information,60549338,47132464,13427031,1147378,1457296,8.09,6.3,1.79,1946,,748680069,,,,,,,,,,,,,
Europe,2021-03-02,34501980,68329,134480.429,821285,3725,3086.857,46083.743,91.266,179.623,1096.977,4.975,4.123,,,,,,,,no information,66141505,51338431,14811257,5592167,2046032,8.83,6.86,1.98,2733,,748680069,,,,,,,,,,,,,
Europe,2021-03-03,34677407,175427,134975.429,825306,4021,3126.857,46318.058,234.315,180.285,1102.348,5.371,4.176,,,,,,,,no information,68167635,52799442,15374898,2026130,2087124,9.11,7.05,2.05,2788,,748680069,,,,,,,,,,,,,
Europe,2021-03-04,34852852,175445,135739.143,828647,3341,3154.286,46552.397,234.339,181.305,1106.811,4.463,4.213,,,,,,,,no information,70846323,54853160,16002272,2678688,2235698,9.46,7.33,2.14,2986,,748680069,,,,,,,,,,,,,
Europe,2021-03-05,35028108,175256,137128.429,832431,3784,3145.857,46786.484,234.087,183.16,1111.865,5.054,4.202,,,,,,,,no information,72957025,56496035,16470111,2110702,2281594,9.74,7.55,2.2,3047,,748680069,,,,,,,,,,,,,
